Fri Jul  7 00:53:57 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 18:47:08 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:08 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Help 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Help 
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Fri Jul  7 18:47:09 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:09 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 512 - 84 - {1,255,1}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 384 - 84 - {153,254,0}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 256 - 84 - {255,254,3}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 128 - 84 - {255,152,1}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 128 - 8 - 0 - 84 - {255,51,0}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | About to go through items
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Session 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | reboot
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Theme 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Appearance 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | System 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       |  
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Fri Jul  7 18:47:10 2023 | INFO  | drawRectangleToScreen                    | Filling
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 1
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Next line 2
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | ---
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Help 
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Fri Jul  7 18:47:10 2023 | INFO  | drawSettingsScreen                       | Help 
