Sat Jul 15 01:08:14 2023 | INFO  | loadConfig                               | Config loaded
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | quit
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Theme 
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Theme 
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Appearance 
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Appearance 
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:35 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:35 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | System 
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | System 
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Help 
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Help 
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       |  
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | ---
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Sat Jul 15 01:46:36 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:36 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Sat Jul 15 01:46:37 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:37 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:37 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:37 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:37 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:37 2023 | INFO  | updateScreen                             | Menu mode
Sat Jul 15 01:46:37 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sat Jul 15 01:46:37 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sat Jul 15 01:46:37 2023 | INFO  | drawGameList                             | Game list - Done
Sat Jul 15 01:46:37 2023 | INFO  | setupDecorations                         | Decorations set
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 204 - {219,219,219}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Sat Jul 15 01:46:38 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:38 2023 | INFO  | showRomPreferences                       | Preferences shown
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 240 - {219,219,219}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 240 - {219,219,219}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 2 - 5 - 276 - {219,219,219}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | showRomPreferences                       | Preferences shown
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 638 - 152 - 1 - 164 - {37,50,56}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 144 - 5 - 168 - {250,250,250}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 168 - {37,50,56}
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | Filling
Sat Jul 15 01:46:39 2023 | INFO  | drawRectangleToScreen                    | 630 - 36 - 5 - 276 - {219,219,219}
