Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | About to go through items
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Session 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Session 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | quit
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Theme 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Theme 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Appearance 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Appearance 
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:47 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:47 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | System 
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | System 
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Help 
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Help 
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       |  
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Sun Jul  9 17:22:48 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:48 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | About to go through items
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Session 
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Session 
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | quit
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Next line 1
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Next line 2
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | ---
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Theme 
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Theme 
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Sun Jul  9 17:22:49 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Sun Jul  9 17:22:49 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
