Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Tue Jul 11 18:20:53 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:53 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | About to go through items
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Session 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | quit
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Theme 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Appearance 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | System 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Help 
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 2
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | ---
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       |  
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Tue Jul 11 18:20:54 2023 | INFO  | drawRectangleToScreen                    | Filling
Tue Jul 11 18:20:54 2023 | INFO  | drawSettingsScreen                       | Next line 1
