Thu Jul  6 14:46:14 2023 | INFO  | loadConfig                               | Config loaded
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Current exec ready
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird 2
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Executable set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Setting logo, background and system
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | POKEMON MINI
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Current exec ready
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird 2
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Executable set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Setting logo, background and system
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | SUPERVISION
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Current exec ready
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | free as a bird 2
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Executable set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Setting logo, background and system
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Set
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 1
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out2
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 3
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 4
Thu Jul  6 18:58:20 2023 | INFO  | initializeFonts                          | Fonts initialized
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 5
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 6
Thu Jul  6 18:58:20 2023 | INFO  | loadSections                             | Out 7
Thu Jul  6 18:58:20 2023 | INFO  | initialSetup2                            | Loading favorites
Thu Jul  6 18:58:20 2023 | INFO  | loadFavorites                            | Loaded favorites
Thu Jul  6 18:58:20 2023 | INFO  | initSuspendTimer                         | Suspend timer initialized
Thu Jul  6 18:58:20 2023 | INFO  | determineStartingScreen                  | Loading game list
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | GAME BOY COLOR
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | Should we skip this?
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | No, loading game list
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | Scanning directory
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | Processing files
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | All files loaded
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | The list needs to be sorted
Thu Jul  6 18:58:20 2023 | INFO  | loadGameList                             | Finished
Thu Jul  6 18:58:20 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Thu Jul  6 18:58:20 2023 | INFO  | determineStartingScreen                  | Found starting screen
Thu Jul  6 18:58:20 2023 | INFO  | Battery                                  | getBatteryLevel
Thu Jul  6 18:58:20 2023 | INFO  | Battery                                  | Battery charge: 97
Thu Jul  6 18:58:20 2023 | INFO  | Battery                                  | Battery charging: 0
Thu Jul  6 18:58:20 2023 | INFO  | main                                     | Checking launch at boot
Thu Jul  6 18:58:20 2023 | INFO  | main                                     | Launching at boot
Thu Jul  6 18:58:20 2023 | INFO  | launchAutoStartGame                      | BEGIN
Thu Jul  6 18:58:20 2023 | INFO  | launchAutoStartGame                      | Loading rom preferences
Thu Jul  6 18:58:20 2023 | INFO  | launchAutoStartGame                      | Setting running flag
Thu Jul  6 18:58:20 2023 | INFO  | launchAutoStartGame                      | Saving last state
Thu Jul  6 18:58:20 2023 | INFO  | launchAutoStartGame                      | Executing 2
Thu Jul  6 18:58:20 2023 | INFO  | executeCommand                           | Launching Game
Thu Jul  6 18:58:20 2023 | ERROR | setCPU                                   | Error writting to file
Thu Jul  6 18:58:20 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Thu Jul  6 18:58:20 2023 | INFO  | executeCommand                           | /userdata/system/.simplemenu/launchers/
Thu Jul  6 18:58:20 2023 | INFO  | executeCommand                           | gambatte_libretro
Thu Jul  6 18:58:20 2023 | INFO  | executeCommand                           | /userdata/roms/gbc/Legend of Zelda, The - Link's Awakening DX (U-ESP) (V1.2).zip
Thu Jul  6 18:58:47 2023 | INFO  | loadConfig                               | Config loaded
Thu Jul  6 18:58:47 2023 | INFO  | initializeDisplay                        | well...
Thu Jul  6 18:58:47 2023 | INFO  | initializeDisplay                        | maybe...
Thu Jul  6 18:58:47 2023 | INFO  | initializeDisplay                        | 640x480
Thu Jul  6 18:58:47 2023 | INFO  | initializeDisplay                        | Initialized Display
Thu Jul  6 18:58:47 2023 | INFO  | initializeFonts                          | Fonts initialized
Thu Jul  6 18:58:47 2023 | INFO  | initializeSettingsFonts                  | Initializing Settings Fonts
Thu Jul  6 18:58:47 2023 | INFO  | initializeSettingsFonts                  | Settings Fonts initialized
Thu Jul  6 18:58:47 2023 | INFO  | checkThemes                              | Themes checked
Thu Jul  6 18:58:47 2023 | INFO  | loadLastState                            | Last state loaded
Thu Jul  6 18:58:47 2023 | INFO  | HW_Init                                  | HW Initialized
Thu Jul  6 18:58:47 2023 | INFO  | initialSetup                             | Setting CPU to base
Thu Jul  6 18:58:47 2023 | ERROR | setCPU                                   | Error writting to file
Thu Jul  6 18:58:47 2023 | INFO  | setCPU                                   | CPU speed set: 1008000
Thu Jul  6 18:58:47 2023 | INFO  | setupKeys                                | Input successfully configured
Thu Jul  6 18:58:47 2023 | INFO  | setupJoystick                            | Joystick successfully configured
Thu Jul  6 18:58:47 2023 | INFO  | checkIfDefault                           | Default state checked
Thu Jul  6 18:58:47 2023 | INFO  | main                                     | Setup 2
Thu Jul  6 18:58:47 2023 | INFO  | initialSetup2                            | Loading theme
Thu Jul  6 18:58:47 2023 | INFO  | initialSetup2                            | Loading section groups
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Entering
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.png
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.png
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.png
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.ini
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.ini
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.ini
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.ini
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.ini
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.png
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:47 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Thu Jul  6 18:58:48 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.png
Thu Jul  6 18:58:48 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Thu Jul  6 18:58:48 2023 | INFO  | recursivelyScanDirectory                 | No entry
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loading group background
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loading group background
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loading group background
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loading group background
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loading group background
Thu Jul  6 18:58:48 2023 | INFO  | loadSectionGroups                        | Loaded section groups
Thu Jul  6 18:58:48 2023 | INFO  | initialSetup2                            | Loading sections
